学号,成绩
21089,38
21090,38
21091,41
21092,36
21093,46
21094,42
21095,75
21096,65
21097,54
21098,97
21099,78
21100,44
21101,77
21102,16
21103,26
21104,12
21105,87
21106,73
21107,55
21108,59
21109,59
21110,97
21111,41
21112,45
21113,37
21114,18
21115,46
21116,76
21117,49
21118,73
21119,10
21120,46
21121,91
21122,94
21123,37
21124,57
21125,68
21126,65
21127,58
21128,60
21129,23
21130,21
21131,100
21132,85
21133,25
21134,13
21135,85
21136,37
21137,3
21138,75
21139,97
21140,74
21141,82
21142,9
21143,9
21144,16
21145,30
21146,40
21147,28
21148,33
21149,88
21150,21
21151,40
21152,12
21153,52
21154,6
21155,97
21156,41
21157,28
21158,25
21159,36
21160,96
21161,45
21162,4
21163,36
21164,52
21165,56
21166,11
21167,65
21168,52
21169,53
21170,81
21171,31
21172,14
21173,76
21174,13
21175,39
21176,27
21177,12
21178,63
21179,64
21180,43
21181,88
21182,28
21183,17
21184,17
21185,8
21186,76
21187,48
21188,75
21189,45
21190,0
21191,45
21192,47
21193,26
21194,72
21195,17
21196,95
21197,63
21198,5
21199,15
21200,95
21201,29
21202,4
21203,56
21204,54
21205,12
21206,20
21207,100
21208,80
21209,92
21210,43
21211,46
21212,28
21213,66
21214,100
21215,9
21216,60
21217,40
21218,47
21219,71
21220,25
21221,78
21222,17
21223,34
21224,25
21225,2
21226,15
21227,20
21228,10
21229,99
21230,97
21231,6
21232,38
21233,4
21234,15
21235,100
21236,80
21237,40
21238,89
21239,7
21240,50
21241,27
21242,27
21243,89
21244,56
21245,20
21246,39
21247,80
21248,15
21249,49
21250,36
21251,82
21252,73
21253,12
21254,22
21255,90
21256,23
21257,79
21258,4
21259,88
21260,70
21261,18
21262,32
21263,50
21264,38
21265,74
21266,82
21267,30
21268,26
21269,18
21270,36
21271,90
21272,88
21273,67
21274,42
21275,92
21276,83
21277,34
21278,5
21279,33
21280,42
21281,36
21282,83
21283,2
21284,13
21285,97
21286,37
21287,78
21288,33
21289,31
21290,30
21291,97
21292,18
21293,9
21294,28
21295,80
21296,18
21297,32
21298,6
21299,39
21300,24
21301,59
21302,68
21303,26
21304,90
21305,20
21306,20
21307,72
21308,45
21309,79
21310,56
21311,8
21312,0
21313,31
21314,1
21315,38
21316,73
21317,94
21318,58
21319,99
21320,92
21321,5
21322,32
21323,0
21324,8
21325,64
21326,5
21327,76
21328,17
21329,86
21330,18
21331,86
21332,81
21333,95
21334,34
21335,60
21336,11
21337,14
21338,100
21339,1
21340,69
21341,11
21342,97
21343,41
21344,62
21345,15
21346,43
21347,88
21348,17
21349,70
21350,59
21351,61
21352,63
21353,29
21354,93
21355,34
21356,38
21357,89
21358,4
21359,41
21360,13
21361,99
21362,21
21363,45
21364,9
21365,69
21366,76
21367,69
21368,36
21369,73
21370,81
21371,7
21372,8
21373,44
21374,17
21375,88
21376,7
21377,69
21378,4
21379,84
21380,61
21381,6
21382,62
21383,16
21384,90
21385,45
21386,67
21387,58
21388,61
21389,16
21390,98
21391,19
21392,3
21393,100
21394,42
21395,1
21396,86
21397,66
21398,26
21399,100
21400,98
21401,81
21402,61
21403,30
21404,20
21405,33
21406,18
21407,54
21408,32
21409,3
21410,11
21411,95
21412,82
21413,61
21414,9
21415,41
21416,84
21417,40
21418,39
21419,89
21420,11
21421,49
21422,38
21423,28
21424,58
21425,18
21426,44
21427,98
21428,74
21429,28
21430,66
21431,50
21432,95
21433,82
21434,47
21435,34
21436,25
21437,93
21438,52
21439,53
21440,15
21441,57
21442,17
21443,2
21444,24
21445,50
21446,97
21447,3
21448,11
21449,61
21450,45
21451,57
21452,21
21453,90
21454,8
21455,52
21456,35
21457,89
21458,44
21459,0
21460,31
21461,18
21462,49
21463,45
21464,41
21465,69
21466,3
21467,60
21468,68
21469,3
21470,78
21471,19
21472,24
21473,60
21474,88
21475,84
21476,81
21477,43
21478,42
21479,25
21480,71
21481,35
21482,89
21483,92
21484,56
21485,2
21486,25
21487,91
21488,82
21489,31
21490,78
21491,45
21492,15
21493,24
21494,74
21495,40
21496,63
21497,69
21498,10
21499,82
21500,97
21501,39
21502,88
21503,86
21504,0
21505,63
21506,93
21507,100
21508,14
21509,29
21510,38
21511,57
21512,41
21513,20
21514,34
21515,96
21516,86
21517,39
21518,68
21519,55
21520,58
21521,87
21522,39
21523,97
21524,23
21525,96
21526,99
21527,8
21528,66
21529,95
21530,86
21531,76
21532,94
21533,59
21534,92
21535,48
21536,22
21537,50
21538,12
21539,77
21540,86
21541,58
21542,8
21543,6
21544,42
21545,0
21546,8
21547,56
21548,26
21549,71
21550,33
21551,4
21552,57
21553,80
21554,91
21555,13
21556,99
21557,23
21558,98
21559,26
21560,86
21561,17
21562,91
21563,60
21564,43
21565,32
21566,28
21567,99
21568,95
21569,92
21570,7
21571,89
21572,23
21573,68
21574,68
21575,83
21576,60
21577,86
21578,67
21579,7
21580,48
21581,85
21582,69
21583,72
21584,80
21585,1
21586,69
21587,30
21588,11
21589,31
21590,14
21591,38
21592,40
21593,49
21594,20
21595,24
21596,76
21597,58
21598,96
21599,17
21600,77
21601,76
21602,40
21603,5
21604,37
21605,41
21606,46
21607,32
21608,59
21609,54
21610,37
21611,98
21612,49
21613,61
21614,55
21615,55
21616,76
21617,70
21618,83
21619,94
21620,63
21621,74
21622,54
21623,42
21624,61
21625,12
21626,32
21627,82
21628,7
21629,94
21630,94
21631,27
21632,73
21633,87
21634,42
21635,9
21636,4
21637,90
21638,10
21639,56
21640,69
21641,36
21642,82
21643,46
21644,33
21645,78
21646,57
21647,69
21648,44
21649,0
21650,39
21651,52
21652,38
21653,52
21654,46
21655,98
21656,47
21657,2
21658,64
21659,69
21660,9
21661,60
21662,43
21663,37
21664,78
21665,69
21666,17
21667,93
21668,43
21669,50
21670,24
21671,29
21672,15
21673,36
21674,100
21675,16
21676,67
21677,43
21678,46
21679,50
21680,26
21681,67
21682,50
21683,3
21684,80
21685,88
21686,47
21687,16
21688,44
21689,46
21690,49
21691,70
21692,78
21693,7
21694,63
21695,92
21696,50
21697,55
21698,55
21699,44
21700,16
21701,61
21702,58
21703,63
21704,96
21705,15
21706,61
21707,62
21708,75
21709,93
21710,81
21711,54
21712,15
21713,79
21714,16
21715,76
21716,42
21717,57
21718,78
21719,73
21720,50
21721,4
21722,30
21723,44
21724,90
21725,22
21726,96
21727,11
21728,33
21729,81
21730,63
21731,43
21732,51
21733,53
21734,92
21735,9
21736,19
21737,22
21738,48
21739,23
21740,17
21741,85
21742,51
21743,82
21744,45
21745,54
21746,31
21747,87
21748,22
21749,84
21750,1
21751,43
21752,8
21753,77
21754,67
21755,19
21756,74
21757,48
21758,20
21759,15
21760,71
21761,66
21762,19
21763,41
21764,30
21765,42
21766,25
21767,59
21768,25
21769,72
21770,95
21771,53
21772,100
21773,86
21774,43
21775,40
21776,94
21777,60
21778,87
21779,100
21780,72
21781,55
21782,40
21783,81
21784,32
21785,16
21786,61
21787,9
21788,79
21789,13
21790,22
21791,27
21792,16
21793,69
21794,52
21795,7
21796,91
21797,72
21798,64
21799,87
21800,26
21801,39
21802,50
21803,62
21804,31
21805,35
21806,37
21807,56
21808,52
21809,86
21810,98
21811,1
21812,17
21813,35
21814,90
21815,76
21816,17
21817,33
21818,35
21819,24
21820,70
21821,68
21822,79
21823,4
21824,45
21825,47
21826,12
21827,4
21828,39
21829,91
21830,86
21831,96
21832,90
21833,25
21834,80
21835,17
21836,14
21837,63
21838,80
21839,67
21840,18
21841,60
21842,93
21843,1
21844,45
21845,69
21846,32
21847,68
21848,62
21849,52
21850,98
21851,84
21852,89
21853,71
21854,85
21855,75
21856,15
21857,9
21858,12
21859,6
21860,41
21861,68
21862,48
21863,92
21864,97
21865,52
21866,35
21867,72
21868,21
21869,83
21870,72
21871,78
21872,36
21873,72
21874,45
21875,87
21876,96
21877,34
21878,32
21879,72
21880,5
21881,28
21882,46
21883,18
21884,100
21885,5
21886,93
21887,8
21888,36
21889,68
21890,14
21891,83
21892,5
21893,37
21894,68
21895,46
21896,59
21897,44
21898,31
21899,46
21900,42
21901,15
21902,33
21903,69
21904,75
21905,23
21906,36
21907,80
21908,93
21909,20
21910,22
21911,47
21912,46
21913,24
21914,18
21915,22
21916,75
21917,90
21918,49
21919,21
21920,28
21921,70
21922,8
21923,72
21924,17
21925,91
21926,54
21927,15
21928,40
21929,80
21930,77
21931,80
21932,18
21933,95
21934,28
21935,24
21936,87
21937,4
21938,76
21939,54
21940,65
21941,42
21942,41
21943,63
21944,57
21945,100
21946,69
21947,71
21948,60
21949,99
21950,14
21951,68
21952,48
21953,77
21954,89
21955,25
21956,80
21957,22
21958,24
21959,45
21960,74
21961,34
21962,0
21963,12
21964,87
21965,51
21966,62
21967,26
21968,61
21969,51
21970,34
21971,99
21972,82
21973,6
21974,49
21975,4
21976,40
21977,46
21978,19
21979,52
21980,87
21981,67
21982,46
21983,93
21984,45
21985,14
21986,68
21987,93
21988,32
21989,100
21990,60
21991,25
21992,40
21993,36
21994,73
21995,99
21996,38
21997,54
21998,20
21999,32
22000,83
22001,93
22002,91
22003,47
22004,9
22005,95
22006,98
22007,59
22008,87
22009,43
22010,78
22011,89
22012,9
22013,19
22014,71
22015,14
22016,68
22017,4
22018,44
22019,49
22020,71
22021,81
22022,74
22023,75
22024,52
22025,70
22026,30
22027,20
22028,40
22029,27
22030,13
22031,76
22032,23
22033,26
22034,38
22035,82
22036,74
22037,81
22038,98
22039,30
22040,95
22041,9
22042,25
22043,67
22044,99
22045,17
22046,6
22047,42
22048,72
22049,79
22050,79
22051,93
22052,25
22053,27
22054,85
22055,47
22056,52
22057,0
22058,76
22059,0
22060,52
22061,42
22062,25
22063,15
22064,82
22065,28
22066,62
22067,41
22068,22
22069,93
22070,93
22071,93
22072,11
22073,73
22074,71
22075,75
22076,34
22077,53
22078,98
22079,31
22080,91
22081,65
22082,90
22083,75
22084,1
22085,94
22086,50
22087,11
22088,80
22089,83
22090,54
22091,72
22092,30
22093,84
22094,69
22095,100
22096,32
22097,70
22098,19
22099,21
22100,40
22101,96
22102,54
22103,5
22104,6
22105,13
22106,80
22107,73
22108,78
22109,41
22110,0
22111,22
22112,24
22113,77
22114,27
22115,4
22116,7
22117,83
22118,49
22119,25
22120,8
22121,64
22122,49
22123,43
22124,38
22125,43
22126,61
22127,66
22128,12
22129,78
22130,94
22131,67
22132,98
22133,3
22134,9
22135,62
22136,32
22137,1
22138,94
22139,92
22140,39
22141,25
22142,1
22143,60
22144,87
22145,3
22146,41
22147,71
22148,82
22149,71
22150,52
22151,41
22152,100
22153,67
22154,1
22155,94
22156,36
22157,42
22158,44
22159,24
22160,68
22161,65
22162,59
22163,29
22164,65
22165,63
22166,72
22167,35
22168,1
22169,93
22170,64
22171,44
22172,15
22173,9
22174,59
22175,82
22176,67
22177,67
22178,50
22179,23
22180,85
22181,14
22182,55
22183,94
22184,71
22185,89
22186,99
22187,99
22188,22
22189,43
22190,69
22191,80
22192,82
22193,64
22194,64
22195,12
22196,68
22197,0
22198,67
22199,52
22200,68
22201,3
22202,43
22203,7
22204,51
22205,96
22206,69
22207,54
22208,40
22209,85
22210,29
22211,66
22212,40
22213,83
22214,89
22215,82
22216,6
22217,44
22218,71
22219,21
22220,38
22221,19
22222,45
22223,88
22224,43
22225,8
22226,44
22227,81
22228,17
22229,7
22230,36
22231,73
22232,68
22233,66
22234,90
22235,27
22236,68
22237,11
22238,97
22239,44
22240,18
22241,35
22242,74
22243,90
22244,19
22245,57
22246,58
22247,81
22248,23
22249,85
22250,6
22251,34
22252,40
22253,68
22254,53
22255,93
22256,25
22257,58
22258,6
22259,72
22260,83
22261,4
22262,56
22263,13
22264,26
22265,17
22266,16
22267,60
22268,77
22269,9
22270,19
22271,89
22272,1
22273,29
22274,58
22275,50
22276,3
22277,89
22278,3
22279,44
22280,87
22281,12
22282,54
22283,19
22284,10
22285,11
22286,71
22287,82
22288,62
22289,55
22290,16
22291,48
22292,5
22293,11
22294,36
22295,95
22296,69
22297,12
22298,89
22299,55
22300,81
22301,8
22302,61
22303,83
22304,42
22305,21
22306,49
22307,9
22308,52
22309,86
22310,7
22311,52
22312,23
22313,21
22314,50
22315,2
22316,53
22317,27
22318,76
22319,2
22320,36
22321,36
22322,90
22323,71
22324,20
22325,1
22326,12
22327,6
22328,40
22329,69
22330,29
22331,38
22332,93
22333,65
22334,66
22335,82
22336,91
22337,85
22338,67
22339,84
22340,60
22341,49
22342,98
22343,45
22344,69
22345,95
22346,25
22347,98
22348,39
22349,27
22350,78
22351,67
22352,88
22353,36
22354,66
22355,27
22356,5
22357,56
22358,70
22359,23
22360,19
22361,63
22362,25
22363,41
22364,58
22365,77
22366,79
22367,15
22368,61
22369,23
22370,19
22371,55
22372,41
22373,88
22374,83
22375,88
22376,93
22377,76
22378,72
22379,46
22380,32
22381,7
22382,96
22383,0
22384,6
22385,20
22386,77
22387,8
22388,86
22389,24
22390,91
22391,67
22392,46
22393,32
22394,14
22395,32
22396,69
22397,8
22398,7
22399,42
22400,0
22401,92
22402,49
22403,62
22404,81
22405,89
22406,18
22407,42
22408,34
22409,2
22410,43
22411,48
22412,45
22413,39
22414,52
22415,89
22416,56
22417,28
22418,81
22419,38
22420,31
22421,83
22422,59
22423,58
22424,43
22425,2
22426,26
22427,26
22428,4
22429,24
22430,32
22431,88
22432,93
22433,93
22434,72
22435,88
22436,10
22437,55
22438,43
22439,72
22440,33
22441,92
22442,65
22443,8
22444,4
22445,88
22446,76
22447,25
22448,88
22449,67
22450,42
22451,45
22452,11
22453,39
22454,62
22455,20
22456,31
22457,35
22458,2
22459,6
22460,78
22461,8
22462,79
22463,61
22464,45
22465,97
22466,56
22467,3
22468,41
22469,32
22470,34
22471,49
22472,66
22473,69
22474,87
22475,63
22476,82
22477,73
22478,3
22479,41
22480,66
22481,54
22482,64
22483,25
22484,75
22485,36
22486,97
22487,58
22488,82
22489,63
22490,26
22491,36
22492,54
22493,17
22494,6
22495,26
22496,26
22497,10
22498,39
22499,89
22500,24
22501,54
22502,25
22503,60
22504,17
22505,57
22506,81
22507,78
22508,50
22509,20
22510,32
22511,56
22512,92
22513,4
22514,100
22515,38
22516,25
22517,94
22518,39
22519,89
22520,67
22521,85
22522,89
22523,46
22524,52
22525,39
22526,76
22527,5
22528,70
22529,71
22530,8
22531,2
22532,6
22533,66
22534,54
22535,42
22536,30
22537,19
22538,45
22539,69
22540,63
22541,36
22542,96
22543,10
22544,87
22545,83
22546,86
22547,82
22548,26
22549,17
22550,38
22551,17
22552,65
22553,61
22554,100
22555,72
22556,58
22557,94
22558,94
22559,25
22560,87
22561,77
22562,83
22563,11
22564,53
22565,90
22566,6
22567,18
22568,76
22569,68
22570,56
22571,50
22572,37
22573,77
22574,64
22575,57
22576,68
22577,57
22578,21
22579,21
22580,13
22581,79
22582,92
22583,62
22584,72
22585,78
22586,73
22587,82
22588,99
22589,13
22590,32
22591,17
22592,65
22593,49
22594,86
22595,47
22596,41
22597,74
22598,99
22599,41
22600,7
22601,10
22602,42
22603,13
22604,72
22605,37
22606,92
22607,4
22608,29
22609,69
22610,16
22611,18
22612,39
22613,40
22614,97
22615,44
22616,95
22617,59
22618,14
22619,69
22620,85
22621,11
22622,16
22623,59
22624,97
22625,97
22626,92
22627,53
22628,37
22629,25
22630,50
22631,74
22632,71
22633,63
22634,10
22635,26
22636,32
22637,82
22638,14
22639,20
22640,80
22641,77
22642,88
22643,17
22644,6
22645,33
22646,74
22647,25
22648,96
22649,51
22650,35
22651,29
22652,88
22653,62
22654,76
22655,76
22656,61
22657,79
22658,9
22659,18
22660,68
22661,1
22662,9
22663,27
22664,84
22665,41
22666,10
22667,21
22668,71
22669,19
22670,39
22671,34
22672,94
22673,76
22674,47
22675,13
22676,45
22677,26
22678,60
22679,83
22680,36
22681,7
22682,75
22683,89
22684,57
22685,28
22686,46
22687,90
22688,34
22689,28
22690,38
22691,69
22692,42
22693,17
22694,55
22695,5
22696,0
22697,3
22698,13
22699,22
22700,60
22701,28
22702,28
22703,3
22704,67
22705,67
22706,68
22707,37
22708,78
22709,27
22710,68
22711,100
22712,81
22713,27
22714,3
22715,96
22716,11
22717,10
22718,90
22719,62
22720,59
22721,68
22722,93
22723,33
22724,19
22725,35
22726,100
22727,50
22728,83
22729,51
22730,5
22731,100
22732,12
22733,29
22734,2
22735,21
22736,87
22737,95
22738,53
22739,91
22740,79
22741,49
22742,33
22743,61
22744,79
22745,97
22746,89
22747,48
22748,34
22749,39
22750,53
22751,40
22752,50
22753,19
22754,40
22755,51
22756,69
22757,23
22758,25
22759,19
22760,39
22761,3
22762,11
22763,20
22764,23
22765,0
22766,41
22767,20
22768,12
22769,48
22770,65
22771,14
22772,83
22773,58
22774,18
22775,71
22776,25
22777,15
22778,72
22779,92
22780,95
22781,21
22782,81
22783,6
22784,51
22785,5
22786,23
22787,65
22788,77
22789,35
22790,58
22791,75
22792,77
22793,38
22794,77
22795,93
22796,81
22797,79
22798,25
22799,100
22800,20
22801,70
22802,52
22803,21
22804,31
22805,41
22806,48
22807,2
22808,57
22809,45
22810,79
22811,86
22812,0
22813,50
22814,54
22815,4
22816,26
22817,5
22818,36
22819,100
22820,10
22821,68
22822,49
22823,18
22824,99
22825,12
22826,45
22827,25
22828,56
22829,57
