学号,成绩
33949,8
33950,31
33951,94
33952,79
33953,80
33954,7
33955,21
33956,37
33957,22
33958,94
33959,6
33960,88
33961,14
33962,49
33963,29
33964,99
33965,34
33966,45
33967,47
33968,52
33969,82
33970,63
33971,75
33972,1
33973,34
33974,8
33975,77
33976,70
33977,27
33978,47
33979,99
33980,53
33981,72
33982,32
33983,56
33984,33
33985,75
33986,81
33987,14
33988,31
33989,41
33990,47
33991,36
33992,48
33993,71
33994,29
33995,97
33996,95
33997,10
33998,12
33999,35
34000,98
34001,26
34002,22
34003,42
34004,35
34005,64
34006,15
34007,24
34008,85
34009,98
34010,15
34011,28
34012,13
34013,77
34014,34
34015,22
34016,85
34017,40
34018,53
34019,61
34020,80
34021,9
34022,29
34023,98
34024,86
34025,77
34026,62
34027,76
34028,38
34029,71
34030,24
34031,13
34032,3
34033,92
34034,29
34035,56
34036,86
34037,16
34038,50
34039,99
34040,28
34041,78
34042,19
34043,53
34044,91
34045,100
34046,11
34047,87
34048,84
34049,87
34050,22
34051,70
34052,7
34053,47
34054,12
34055,100
34056,3
34057,16
34058,39
34059,7
34060,0
34061,61
34062,27
34063,78
34064,5
34065,55
34066,90
34067,45
34068,37
34069,79
34070,70
34071,81
34072,49
34073,44
34074,86
34075,78
34076,20
34077,51
34078,2
34079,13
34080,18
34081,73
34082,52
34083,65
34084,24
34085,99
34086,47
34087,55
34088,67
34089,15
34090,40
34091,51
34092,26
34093,33
34094,96
34095,54
34096,16
34097,46
34098,9
34099,4
34100,71
34101,28
34102,91
34103,19
34104,16
34105,74
34106,19
34107,64
34108,91
34109,0
34110,60
34111,22
34112,76
34113,75
34114,73
34115,57
34116,92
34117,93
34118,31
34119,83
34120,97
34121,81
34122,13
34123,29
34124,47
34125,92
34126,81
34127,38
34128,79
34129,95
34130,10
34131,58
34132,28
34133,12
34134,8
34135,36
34136,59
34137,91
34138,30
34139,90
34140,80
34141,51
34142,29
34143,31
34144,25
34145,49
34146,94
34147,53
34148,70
34149,24
34150,79
34151,56
34152,98
34153,90
34154,94
34155,17
34156,79
34157,7
34158,93
34159,78
34160,29
34161,67
34162,55
34163,76
34164,96
34165,89
34166,16
34167,43
34168,32
34169,60
34170,39
34171,46
34172,9
34173,13
34174,79
34175,67
34176,44
34177,35
34178,82
34179,15
34180,50
34181,7
34182,82
34183,57
34184,20
34185,3
34186,62
34187,84
34188,51
34189,88
34190,35
34191,78
34192,91
34193,44
34194,51
34195,19
34196,44
34197,7
34198,95
34199,83
34200,56
34201,5
34202,90
34203,19
34204,9
34205,21
34206,4
34207,80
34208,16
34209,84
34210,99
34211,21
34212,78
34213,42
34214,71
34215,60
34216,37
34217,77
34218,88
34219,71
34220,66
34221,31
34222,93
34223,38
34224,46
34225,22
34226,0
34227,23
34228,13
34229,68
34230,95
34231,86
34232,30
34233,96
34234,77
34235,88
34236,59
34237,6
34238,28
34239,92
34240,75
34241,44
34242,15
34243,27
34244,47
34245,53
34246,49
34247,80
34248,19
34249,45
34250,2
34251,16
34252,89
34253,20
34254,81
34255,15
34256,38
34257,40
34258,13
34259,32
34260,90
34261,88
34262,29
34263,80
34264,58
34265,47
34266,31
34267,12
34268,53
34269,87
34270,80
34271,52
34272,67
34273,6
34274,79
34275,74
34276,94
34277,6
34278,74
34279,70
34280,85
34281,37
34282,1
34283,45
34284,95
34285,89
34286,44
34287,68
34288,76
34289,58
34290,63
34291,74
34292,68
34293,39
34294,41
34295,94
34296,85
34297,68
34298,64
34299,98
34300,34
34301,5
34302,70
34303,28
34304,24
34305,23
34306,33
34307,59
34308,97
34309,75
34310,61
34311,51
34312,76
34313,38
34314,64
34315,83
34316,16
34317,27
34318,47
34319,29
34320,21
34321,66
34322,10
34323,5
34324,74
34325,54
34326,48
34327,18
34328,48
34329,98
34330,34
34331,34
34332,11
34333,19
34334,70
34335,41
34336,26
34337,31
34338,0
34339,37
34340,82
34341,77
34342,62
34343,65
34344,82
34345,43
34346,34
34347,3
34348,17
34349,48
34350,29
34351,76
34352,11
34353,74
34354,34
34355,33
34356,3
34357,72
34358,78
34359,48
34360,46
34361,86
34362,23
34363,50
34364,76
34365,26
34366,1
34367,99
34368,66
34369,87
34370,76
34371,27
34372,11
34373,48
34374,3
34375,8
34376,2
34377,97
34378,42
34379,55
34380,10
34381,55
34382,22
34383,92
34384,30
34385,11
34386,56
34387,93
34388,29
34389,40
34390,52
34391,17
34392,64
34393,92
34394,8
34395,39
34396,39
34397,21
34398,5
34399,50
34400,75
34401,43
34402,34
34403,9
34404,82
34405,17
34406,9
34407,85
34408,20
34409,60
34410,67
34411,90
34412,96
34413,21
34414,44
34415,63
34416,41
34417,40
34418,35
34419,96
34420,26
34421,18
34422,37
34423,3
34424,68
34425,16
34426,27
34427,70
34428,27
34429,74
34430,53
34431,76
34432,96
34433,12
34434,24
34435,44
34436,80
34437,77
34438,48
34439,80
34440,88
34441,72
34442,85
34443,12
34444,33
34445,96
34446,46
34447,20
34448,93
34449,24
34450,89
34451,92
34452,5
34453,89
34454,83
34455,27
34456,77
34457,12
34458,82
34459,11
34460,44
34461,67
34462,51
34463,8
34464,91
34465,30
34466,1
34467,78
34468,50
34469,86
34470,40
34471,92
34472,17
34473,22
34474,4
34475,40
34476,40
34477,14
34478,1
34479,9
34480,12
34481,58
34482,34
34483,37
34484,61
34485,28
34486,11
34487,90
34488,25
34489,57
34490,86
34491,26
34492,47
34493,19
34494,88
34495,45
34496,0
34497,90
34498,33
34499,72
34500,17
34501,44
34502,77
34503,15
34504,34
34505,72
34506,0
34507,75
34508,1
34509,14
34510,23
34511,74
34512,7
34513,80
34514,62
34515,33
34516,43
34517,45
34518,90
34519,66
34520,36
34521,56
34522,29
34523,56
34524,87
34525,32
34526,19
34527,24
34528,30
34529,54
34530,10
34531,53
34532,39
34533,94
34534,22
34535,1
34536,35
34537,84
34538,69
34539,80
34540,63
34541,55
34542,36
34543,53
34544,64
34545,32
34546,83
34547,44
34548,80
34549,87
34550,14
34551,4
34552,57
34553,66
34554,84
34555,10
34556,7
34557,73
34558,98
34559,74
34560,36
34561,70
34562,94
34563,52
34564,14
34565,86
34566,67
34567,30
34568,92
34569,79
34570,89
34571,13
34572,21
34573,25
34574,43
34575,21
34576,61
34577,76
34578,93
34579,76
34580,84
34581,48
34582,6
34583,61
34584,30
34585,23
34586,70
34587,88
34588,87
34589,42
34590,41
34591,3
34592,77
34593,30
34594,52
34595,89
34596,44
34597,40
34598,0
34599,3
34600,36
34601,47
34602,20
34603,9
34604,37
34605,18
34606,77
34607,22
34608,16
34609,10
34610,63
34611,91
34612,44
34613,40
34614,97
34615,67
34616,66
34617,100
34618,2
34619,85
34620,43
34621,22
34622,53
34623,98
34624,38
34625,15
34626,36
34627,28
34628,6
34629,89
34630,79
34631,37
34632,89
34633,75
34634,26
34635,35
34636,77
34637,99
34638,25
34639,95
34640,4
34641,55
34642,58
34643,78
34644,50
34645,24
34646,31
34647,72
34648,31
34649,99
34650,91
34651,67
34652,74
34653,56
34654,41
34655,72
34656,16
34657,14
34658,25
34659,73
34660,19
34661,99
34662,64
34663,27
34664,86
34665,33
34666,34
34667,95
34668,70
34669,88
34670,46
34671,73
34672,9
34673,18
34674,74
34675,100
34676,2
34677,31
34678,98
34679,63
34680,29
34681,72
34682,30
34683,43
34684,2
34685,21
34686,2
34687,64
34688,87
34689,78
34690,10
34691,72
34692,60
34693,89
34694,95
34695,23
34696,32
34697,69
34698,56
34699,40
34700,48
34701,60
34702,5
34703,97
34704,54
34705,14
34706,52
34707,80
34708,95
34709,87
34710,86
34711,44
34712,74
34713,79
34714,72
34715,33
34716,54
34717,48
34718,56
34719,14
34720,23
34721,30
34722,38
34723,98
34724,65
34725,60
34726,42
34727,28
34728,86
34729,55
34730,61
34731,27
34732,56
34733,29
34734,95
34735,52
34736,21
34737,14
34738,7
34739,26
34740,44
34741,56
34742,47
34743,17
34744,43
34745,31
34746,49
34747,6
34748,82
34749,97
34750,9
34751,73
34752,23
34753,65
34754,54
34755,88
34756,54
34757,68
34758,25
34759,91
34760,21
34761,22
34762,3
34763,34
34764,78
34765,10
34766,26
34767,59
34768,33
34769,96
34770,98
34771,21
34772,29
34773,82
34774,59
34775,73
34776,29
34777,93
34778,71
34779,30
34780,57
34781,45
34782,70
34783,6
34784,93
34785,54
34786,64
34787,77
34788,90
34789,93
34790,32
34791,53
34792,3
34793,78
34794,75
34795,19
34796,55
34797,34
34798,87
34799,26
34800,8
34801,21
34802,89
34803,37
34804,54
34805,99
34806,62
34807,48
34808,57
34809,23
34810,28
34811,61
34812,60
34813,74
34814,76
34815,16
34816,60
34817,57
34818,38
34819,80
34820,75
34821,63
34822,89
34823,23
34824,68
34825,32
34826,7
34827,35
34828,7
34829,84
34830,82
34831,79
34832,71
34833,53
34834,15
34835,36
34836,100
34837,47
34838,79
34839,0
34840,29
34841,29
34842,57
34843,85
34844,54
34845,33
34846,8
34847,90
34848,14
34849,2
34850,82
34851,75
34852,33
34853,70
34854,71
34855,26
34856,44
34857,1
34858,5
34859,27
34860,97
34861,90
34862,23
34863,38
34864,15
34865,90
34866,87
34867,46
34868,96
34869,97
34870,76
34871,68
34872,83
34873,73
34874,22
34875,87
34876,20
34877,63
34878,49
34879,18
34880,7
34881,16
34882,96
34883,27
34884,4
34885,76
34886,10
34887,41
34888,12
34889,40
34890,15
34891,100
34892,84
34893,64
34894,7
34895,53
34896,28
34897,62
34898,1
34899,46
34900,0
34901,58
34902,71
34903,12
34904,87
34905,80
34906,65
34907,100
34908,63
34909,11
34910,42
34911,68
34912,50
34913,53
34914,41
34915,31
34916,38
34917,45
34918,16
34919,92
34920,99
34921,93
34922,34
34923,18
34924,83
34925,90
34926,51
34927,92
34928,13
34929,53
34930,43
34931,35
34932,70
34933,2
34934,36
34935,14
34936,21
34937,76
34938,27
34939,85
34940,25
34941,64
34942,56
34943,86
34944,30
34945,71
34946,2
34947,1
34948,63
34949,9
34950,4
34951,5
34952,98
34953,83
34954,30
34955,95
34956,41
34957,33
34958,37
34959,28
34960,89
34961,49
34962,5
34963,94
34964,53
34965,38
34966,88
34967,90
34968,26
34969,91
34970,34
34971,18
34972,96
34973,39
34974,37
34975,22
34976,24
34977,77
34978,83
34979,11
34980,99
34981,76
34982,100
34983,57
34984,80
34985,14
34986,89
34987,26
34988,25
34989,83
34990,7
34991,24
34992,99
34993,70
34994,4
34995,81
34996,50
34997,92
34998,85
34999,91
35000,63
35001,8
35002,41
35003,64
35004,35
35005,90
35006,40
35007,14
35008,58
35009,49
35010,21
35011,81
35012,30
35013,64
35014,52
35015,48
35016,54
35017,33
35018,82
35019,53
35020,37
35021,19
35022,2
35023,36
35024,7
35025,56
35026,37
35027,0
35028,21
35029,24
35030,94
35031,94
35032,75
35033,26
35034,15
35035,9
35036,36
35037,38
35038,92
35039,70
35040,94
35041,19
35042,97
35043,56
35044,59
35045,90
35046,24
35047,2
35048,23
35049,6
35050,51
35051,38
35052,24
35053,91
35054,25
35055,61
35056,73
35057,32
35058,10
35059,52
35060,26
35061,46
35062,16
35063,34
35064,50
35065,7
35066,61
35067,76
35068,99
35069,87
35070,83
35071,43
35072,94
35073,3
35074,39
35075,76
35076,47
35077,57
35078,20
35079,96
35080,76
35081,85
35082,57
35083,11
35084,97
35085,61
35086,12
35087,54
35088,26
35089,79
35090,22
35091,7
35092,51
35093,12
35094,9
35095,35
35096,88
35097,29
35098,48
35099,17
35100,84
35101,56
35102,83
35103,5
35104,58
35105,81
35106,34
35107,28
35108,67
35109,48
35110,61
35111,6
35112,9
35113,67
35114,26
35115,24
35116,3
35117,23
35118,37
35119,39
35120,47
35121,9
35122,88
35123,17
35124,2
35125,60
35126,20
35127,38
35128,19
35129,100
35130,99
35131,6
35132,2
35133,80
35134,61
35135,12
35136,91
35137,85
35138,9
35139,11
35140,12
35141,41
35142,36
35143,33
35144,86
35145,75
35146,7
35147,29
35148,17
35149,72
35150,56
35151,80
35152,65
35153,29
35154,84
35155,17
35156,79
35157,97
35158,61
35159,51
35160,44
35161,44
35162,27
35163,68
35164,91
35165,4
35166,82
35167,34
35168,14
35169,56
35170,72
35171,95
35172,29
35173,84
35174,2
35175,60
35176,72
35177,25
35178,24
35179,51
35180,59
35181,90
35182,38
35183,36
35184,31
35185,82
35186,29
35187,91
35188,47
35189,70
35190,33
35191,25
35192,40
35193,14
35194,27
35195,96
35196,67
35197,59
35198,39
35199,63
35200,31
35201,12
35202,33
35203,92
35204,12
35205,71
35206,33
35207,51
35208,62
35209,27
35210,62
35211,49
35212,4
35213,14
35214,92
35215,40
35216,91
35217,97
35218,12
35219,12
35220,46
35221,55
35222,78
35223,54
35224,38
35225,99
35226,63
35227,36
35228,23
35229,5
35230,75
35231,71
35232,2
35233,95
35234,97
35235,77
35236,23
35237,32
35238,86
35239,87
35240,20
35241,4
35242,31
35243,39
35244,81
35245,7
35246,95
35247,81
35248,78
35249,24
35250,30
35251,32
35252,46
35253,55
35254,17
35255,81
35256,10
35257,100
35258,71
35259,45
35260,56
35261,76
35262,54
35263,61
35264,4
35265,77
35266,68
35267,51
35268,59
35269,18
35270,16
35271,1
35272,48
35273,21
35274,37
35275,29
35276,11
35277,66
35278,20
35279,57
35280,57
35281,78
35282,34
35283,47
35284,46
35285,80
35286,53
35287,1
35288,83
35289,68
35290,6
35291,42
35292,24
35293,59
35294,91
35295,40
35296,98
35297,100
35298,36
35299,66
35300,41
35301,66
35302,59
35303,78
35304,65
35305,32
35306,81
35307,69
35308,52
35309,18
35310,94
35311,35
35312,97
35313,84
35314,41
35315,90
35316,16
35317,50
35318,24
35319,41
35320,3
35321,76
35322,13
35323,43
35324,55
35325,69
35326,12
35327,45
35328,59
35329,2
35330,70
35331,56
35332,72
35333,55
35334,44
35335,23
35336,53
35337,27
35338,31
35339,87
35340,21
35341,16
35342,87
35343,31
35344,13
35345,82
35346,62
35347,62
35348,50
35349,100
35350,33
35351,48
35352,59
35353,23
35354,21
35355,46
35356,74
35357,38
35358,51
35359,90
35360,74
35361,91
35362,79
35363,70
35364,91
35365,56
35366,9
35367,50
35368,30
35369,45
35370,46
35371,56
35372,32
35373,56
35374,82
35375,36
35376,48
35377,65
35378,16
35379,68
35380,87
35381,93
35382,89
35383,83
35384,80
35385,69
35386,73
35387,99
35388,67
35389,4
35390,93
35391,70
35392,52
35393,53
35394,41
35395,50
35396,53
35397,79
35398,65
35399,7
35400,38
35401,45
35402,3
35403,49
35404,22
35405,93
35406,2
35407,3
35408,66
35409,55
35410,74
35411,95
35412,23
35413,81
35414,13
35415,18
35416,83
35417,7
35418,19
35419,60
35420,40
35421,87
35422,43
35423,76
35424,5
35425,7
35426,86
35427,22
35428,11
35429,15
35430,54
35431,86
35432,26
35433,72
35434,64
35435,71
35436,44
35437,12
35438,6
35439,25
35440,7
35441,77
35442,39
35443,89
35444,92
35445,8
35446,27
35447,89
35448,35
35449,63
35450,28
35451,94
35452,26
35453,8
35454,47
35455,39
35456,63
35457,83
35458,100
35459,80
35460,53
35461,23
35462,13
35463,55
35464,52
35465,0
35466,28
35467,79
35468,39
35469,56
35470,88
35471,30
35472,80
35473,35
35474,24
35475,87
35476,96
35477,19
35478,14
35479,33
35480,38
35481,66
35482,99
35483,41
35484,47
35485,94
35486,12
35487,60
35488,8
35489,84
35490,22
35491,12
35492,3
35493,21
35494,1
35495,67
35496,29
35497,89
35498,34
35499,39
35500,37
35501,89
35502,11
35503,45
35504,23
35505,15
35506,40
35507,90
35508,19
35509,40
35510,64
35511,71
35512,50
35513,40
35514,32
35515,81
35516,35
35517,88
35518,7
35519,40
35520,74
35521,38
35522,21
35523,43
35524,16
35525,1
35526,0
35527,49
35528,8
35529,37
35530,51
35531,44
35532,79
35533,91
35534,0
35535,58
35536,36
35537,37
35538,40
35539,31
35540,74
35541,87
35542,52
35543,38
35544,28
35545,23
35546,11
35547,25
35548,52
35549,54
35550,61
35551,28
35552,48
35553,45
35554,58
35555,53
35556,48
35557,11
35558,19
35559,9
35560,36
35561,0
35562,22
35563,84
35564,84
35565,77
35566,43
35567,63
35568,10
35569,38
35570,49
35571,56
35572,60
35573,82
35574,68
35575,37
35576,87
35577,9
35578,73
35579,20
35580,52
35581,86
35582,55
35583,70
35584,34
35585,39
35586,28
35587,38
35588,39
35589,33
35590,10
35591,98
35592,74
35593,29
35594,23
35595,71
35596,62
35597,41
35598,79
35599,8
35600,28
35601,97
35602,55
35603,28
35604,60
35605,85
35606,0
35607,74
35608,26
35609,60
35610,3
35611,24
35612,94
35613,14
35614,0
35615,48
35616,1
35617,3
35618,49
35619,66
35620,6
35621,60
35622,95
35623,94
35624,93
35625,3
35626,66
35627,86
35628,12
35629,80
35630,42
35631,79
35632,38
35633,29
35634,6
35635,17
35636,0
35637,20
35638,20
35639,30
35640,81
35641,17
35642,40
35643,32
35644,76
35645,77
35646,90
35647,95
35648,44
35649,85
35650,38
35651,7
35652,64
35653,83
35654,58
35655,91
35656,83
35657,47
35658,76
35659,88
35660,98
35661,14
35662,68
35663,17
35664,54
35665,50
35666,89
35667,15
35668,32
35669,21
35670,78
35671,32
35672,12
35673,45
35674,37
35675,69
35676,23
35677,67
35678,32
35679,15
35680,88
35681,61
35682,90
35683,4
35684,43
35685,78
35686,7
35687,79
35688,6
35689,38
35690,36
35691,98
35692,81
35693,28
